Date,Region,Product Line,Product,Quantity Sold,Unit Price,Total Sales
01-12-2023,Asia Pacific,Smartphones,Model C,11,112.4472656,1236.919921
01-12-2023,Asia Pacific,Smartphones,Model D,40,126.0518552,5042.074208
01-12-2023,Asia Pacific,Laptops,Laptop A,186,837.2862134,155735.2357
01-12-2023,Asia Pacific,Laptops,Laptop B,79,1277.036982,100885.9216
01-12-2023,Asia Pacific,Laptops,Laptop C,172,599.6220785,103134.9975
01-12-2023,Asia Pacific,Tablets,Tablet A,93,279.7796288,26019.50548
01-12-2023,Asia Pacific,Tablets,Tablet B,66,248.876833,16425.87098
01-12-2023,Asia Pacific,Tablets,Tablet C,82,511.8850149,41974.57122
01-12-2023,Asia Pacific,Tablets,Tablet D,35,584.7594519,20466.58082
01-12-2023,Asia Pacific,Wearables,Smartwatch A,411,177.9471682,73136.28615
01-12-2023,Asia Pacific,Wearables,Smartwatch B,36,182.625563,6574.520267
01-12-2023,Asia Pacific,Wearables,Fitness Tracker,401,180.6670353,72447.48117
01-12-2023,Latin America,Smartphones,Model A,34,210.8226764,7167.970998
01-12-2023,Latin America,Smartphones,Model B,40,196.8627197,7874.508788
01-12-2023,Latin America,Smartphones,Model C,32,119.9899848,3839.679514
01-12-2023,Latin America,Smartphones,Model D,35,207.9046843,7276.663951
01-12-2023,Latin America,Laptops,Laptop A,187,1436.553939,268635.5866
01-12-2023,Latin America,Laptops,Laptop B,199,788.7393225,156959.1252
01-12-2023,Latin America,Laptops,Laptop C,32,863.426828,27629.6585
01-12-2023,Latin America,Tablets,Tablet A,67,458.4282523,30714.6929
01-12-2023,Latin America,Tablets,Tablet B,94,499.0134688,46907.26607
01-12-2023,Latin America,Tablets,Tablet C,55,740.1916108,40710.53859
01-12-2023,Latin America,Tablets,Tablet D,46,538.8073649,24785.13878
01-12-2023,Latin America,Wearables,Smartwatch A,44,164.9803242,7259.134264
01-12-2023,Latin America,Wearables,Smartwatch B,420,83.70726243,35157.05022
01-12-2023,Latin America,Wearables,Fitness Tracker,443,119.8276392,53083.64415
01-12-2023,Middle East & Africa,Smartphones,Model A,27,111.2345598,3003.333114
01-12-2023,Middle East & Africa,Smartphones,Model B,24,280.5664436,6733.594646
01-12-2023,Middle East & Africa,Smartphones,Model C,27,184.7468394,4988.164665
01-12-2023,Middle East & Africa,Smartphones,Model D,48,103.9749462,4990.797418
01-12-2023,Middle East & Africa,Laptops,Laptop A,117,1408.419962,164785.1356
01-12-2023,Middle East & Africa,Laptops,Laptop B,195,1273.645182,248360.8106
01-12-2023,Middle East & Africa,Laptops,Laptop C,152,609.333483,92618.68942
01-12-2023,Middle East & Africa,Tablets,Tablet A,29,329.689157,9560.985554
01-12-2023,Middle East & Africa,Tablets,Tablet B,33,706.6226721,23318.54818
01-12-2023,Middle East & Africa,Tablets,Tablet C,76,413.7751323,31446.91006
01-12-2023,Middle East & Africa,Tablets,Tablet D,17,611.1259713,10389.14151
01-12-2023,Middle East & Africa,Wearables,Smartwatch A,486,184.7196435,89773.74672
01-12-2023,Middle East & Africa,Wearables,Smartwatch B,429,141.0614586,60515.36574
01-12-2023,Middle East & Africa,Wearables,Fitness Tracker,297,155.6536276,46229.12741
02-12-2023,North America,Smartphones,Model A,19,150.5614533,2860.667613
02-12-2023,North America,Smartphones,Model B,24,275.3253663,6607.808792
02-12-2023,North America,Smartphones,Model C,46,200.2633236,9212.112886
02-12-2023,North America,Smartphones,Model D,48,114.0111321,5472.534342
02-12-2023,North America,Laptops,Laptop A,187,1209.988546,226267.8581
02-12-2023,North America,Laptops,Laptop B,190,745.2005459,141588.1037
02-12-2023,North America,Laptops,Laptop C,127,1043.356061,132506.2197
02-12-2023,North America,Tablets,Tablet A,63,569.3685751,35870.22023
02-12-2023,North America,Tablets,Tablet B,47,275.3021263,12939.19993
02-12-2023,North America,Tablets,Tablet C,48,259.1300434,12438.24208
02-12-2023,North America,Tablets,Tablet D,27,443.1623262,11965.38281
02-12-2023,North America,Wearables,Smartwatch A,173,126.8006055,21936.50475
02-12-2023,North America,Wearables,Smartwatch B,194,101.1045861,19614.2897
02-12-2023,North America,Wearables,Fitness Tracker,53,60.90139242,3227.773798
02-12-2023,Europe,Smartphones,Model A,24,156.3201328,3751.683186
02-12-2023,Europe,Smartphones,Model B,13,114.3557581,1486.624856
02-12-2023,Europe,Smartphones,Model C,22,170.2377932,3745.23145
02-12-2023,Europe,Smartphones,Model D,14,135.7209009,1900.092612
02-12-2023,Europe,Laptops,Laptop A,128,1238.050894,158470.5144
02-12-2023,Europe,Laptops,Laptop B,14,919.9700239,12879.58033
02-12-2023,Europe,Laptops,Laptop C,130,1428.757288,185738.4474
02-12-2023,Europe,Tablets,Tablet A,62,647.2044086,40126.67333
02-12-2023,Europe,Tablets,Tablet B,93,294.6901235,27406.18148
02-12-2023,Europe,Tablets,Tablet C,78,379.1935082,29577.09364
02-12-2023,Europe,Tablets,Tablet D,8,741.8168443,5934.534754
02-12-2023,Europe,Wearables,Smartwatch A,67,80.8081641,5414.146995
02-12-2023,Europe,Wearables,Smartwatch B,39,140.6344094,5484.741967
02-12-2023,Europe,Wearables,Fitness Tracker,335,197.1129426,66032.83576
02-12-2023,Asia Pacific,Smartphones,Model A,23,193.7795089,4456.928705
02-12-2023,Asia Pacific,Smartphones,Model B,35,173.5537243,6074.380352
02-12-2023,Asia Pacific,Smartphones,Model C,40,164.5798704,6583.194816
02-12-2023,Asia Pacific,Smartphones,Model D,19,191.1350254,3631.565483
02-12-2023,Asia Pacific,Laptops,Laptop A,63,701.5134635,44195.3482
02-12-2023,Asia Pacific,Laptops,Laptop B,116,573.1952113,66490.64451
02-12-2023,Asia Pacific,Laptops,Laptop C,151,940.9284693,142080.1989
02-12-2023,Asia Pacific,Tablets,Tablet A,42,205.3631465,8625.252155
02-12-2023,Asia Pacific,Tablets,Tablet B,92,568.3433965,52287.59248
02-12-2023,Asia Pacific,Tablets,Tablet C,43,424.7087706,18262.47714
02-12-2023,Asia Pacific,Tablets,Tablet D,70,600.116192,42008.13344
02-12-2023,Asia Pacific,Wearables,Smartwatch A,290,150.4072091,43618.09064
02-12-2023,Asia Pacific,Wearables,Smartwatch B,78,128.8421553,10049.68812
02-12-2023,Asia Pacific,Wearables,Fitness Tracker,236,175.5155645,41421.67323
02-12-2023,Latin America,Smartphones,Model A,39,255.5380112,9965.982437
02-12-2023,Latin America,Smartphones,Model B,8,157.5991747,1260.793398
02-12-2023,Latin America,Smartphones,Model C,29,276.473269,8017.7248
02-12-2023,Latin America,Smartphones,Model D,37,178.3968669,6600.684077
02-12-2023,Latin America,Laptops,Laptop A,41,764.8849426,31360.28265
02-12-2023,Latin America,Laptops,Laptop B,127,1256.316904,159552.2467
02-12-2023,Latin America,Laptops,Laptop C,127,505.3365609,64177.74324
02-12-2023,Latin America,Tablets,Tablet A,97,781.807129,75835.29151
02-12-2023,Latin America,Tablets,Tablet B,42,356.0565604,14954.37554
02-12-2023,Latin America,Tablets,Tablet C,27,591.5191437,15971.01688
02-12-2023,Latin America,Tablets,Tablet D,34,458.6445111,15593.91338
02-12-2023,Latin America,Wearables,Smartwatch A,89,159.1505232,14164.39656
02-12-2023,Latin America,Wearables,Smartwatch B,421,111.6232134,46993.37285
02-12-2023,Latin America,Wearables,Fitness Tracker,138,86.52218073,11940.06094
02-12-2023,Middle East & Africa,Smartphones,Model A,21,107.0378169,2247.794155
02-12-2023,Middle East & Africa,Smartphones,Model B,18,130.5690928,2350.243671
02-12-2023,Middle East & Africa,Smartphones,Model C,39,291.7226903,11377.18492
02-12-2023,Middle East & Africa,Smartphones,Model D,35,269.6412047,9437.442165
02-12-2023,Middle East & Africa,Laptops,Laptop A,164,643.6264329,105554.735
02-12-2023,Middle East & Africa,Laptops,Laptop B,52,707.8373091,36807.54007
02-12-2023,Middle East & Africa,Laptops,Laptop C,29,1191.646796,34557.75707
02-12-2023,Middle East & Africa,Tablets,Tablet A,78,338.559032,26407.6045
02-12-2023,Middle East & Africa,Tablets,Tablet B,50,501.3788668,25068.94334
02-12-2023,Middle East & Africa,Tablets,Tablet C,83,533.7324844,44299.7962
02-12-2023,Middle East & Africa,Tablets,Tablet D,19,334.9819104,6364.656299
02-12-2023,Middle East & Africa,Wearables,Smartwatch A,118,90.57804375,10688.20916
02-12-2023,Middle East & Africa,Wearables,Smartwatch B,128,143.4917314,18366.94162
02-12-2023,Middle East & Africa,Wearables,Fitness Tracker,140,198.801235,27832.17289
03-12-2023,North America,Smartphones,Model A,46,211.570604,9732.247786
03-12-2023,North America,Smartphones,Model B,36,132.5799056,4772.876603
03-12-2023,North America,Smartphones,Model C,8,132.9548114,1063.638491
03-12-2023,North America,Smartphones,Model D,18,169.9065082,3058.317147
03-12-2023,North America,Laptops,Laptop A,163,819.5552634,133587.5079
03-12-2023,North America,Laptops,Laptop B,30,1311.597237,39347.91712
03-12-2023,North America,Laptops,Laptop C,63,1072.349182,67557.99849
03-12-2023,North America,Tablets,Tablet A,54,651.7356201,35193.72349
03-12-2023,North America,Tablets,Tablet B,89,438.2006197,38999.85515
03-12-2023,North America,Tablets,Tablet C,46,614.9698032,28288.61095
03-12-2023,North America,Tablets,Tablet D,28,765.8909895,21444.94771
03-12-2023,North America,Wearables,Smartwatch A,204,97.98498168,19988.93626
03-12-2023,North America,Wearables,Smartwatch B,192,131.4487659,25238.16306
03-12-2023,North America,Wearables,Fitness Tracker,158,82.19119306,12986.2085
03-12-2023,Europe,Smartphones,Model A,22,256.4223242,5641.291133
03-12-2023,Europe,Smartphones,Model B,3,202.8954498,608.6863493
03-12-2023,Europe,Smartphones,Model C,37,157.2255383,5817.344918
03-12-2023,Europe,Smartphones,Model D,28,284.6353809,7969.790665
03-12-2023,Europe,Laptops,Laptop A,33,658.0071166,21714.23485
03-12-2023,Europe,Laptops,Laptop B,169,816.8891191,138054.2611
03-12-2023,Europe,Laptops,Laptop C,194,1207.85575,234324.0156
03-12-2023,Europe,Tablets,Tablet A,47,316.2884687,14865.55803
03-12-2023,Europe,Tablets,Tablet B,43,613.2793326,26371.0113
03-12-2023,Europe,Tablets,Tablet C,84,638.19045,53607.9978
03-12-2023,Europe,Tablets,Tablet D,8,450.2377626,3601.902101
03-12-2023,Europe,Wearables,Smartwatch A,239,96.23916784,23001.16111
03-12-2023,Europe,Wearables,Smartwatch B,89,60.6742762,5400.010582
03-12-2023,Europe,Wearables,Fitness Tracker,232,193.6655636,44930.41075
03-12-2023,Asia Pacific,Smartphones,Model A,34,113.7960796,3869.066705
03-12-2023,Asia Pacific,Smartphones,Model B,1,205.7644709,205.7644709
03-12-2023,Asia Pacific,Smartphones,Model C,31,264.911165,8212.246114
03-12-2023,Asia Pacific,Smartphones,Model D,43,222.6297921,9573.081059
03-12-2023,Asia Pacific,Laptops,Laptop A,148,1396.314508,206654.5471
03-12-2023,Asia Pacific,Laptops,Laptop B,126,1253.28568,157913.9957
03-12-2023,Asia Pacific,Laptops,Laptop C,67,1019.722325,68321.39578
03-12-2023,Asia Pacific,Tablets,Tablet A,9,486.9767933,4382.79114
03-12-2023,Asia Pacific,Tablets,Tablet B,85,765.2083007,65042.70556
03-12-2023,Asia Pacific,Tablets,Tablet C,5,564.9363537,2824.681769
03-12-2023,Asia Pacific,Tablets,Tablet D,19,653.2292728,12411.35618
03-12-2023,Asia Pacific,Wearables,Smartwatch A,306,91.44744277,27982.91749
03-12-2023,Asia Pacific,Wearables,Smartwatch B,140,152.8905943,21404.6832
03-12-2023,Asia Pacific,Wearables,Fitness Tracker,50,101.9225222,5096.126109
03-12-2023,Latin America,Smartphones,Model A,12,215.870781,2590.449372
03-12-2023,Latin America,Smartphones,Model B,29,262.6739,7617.5431
03-12-2023,Latin America,Smartphones,Model C,40,115.2116753,4608.467012
03-12-2023,Latin America,Smartphones,Model D,15,128.0134084,1920.201127
03-12-2023,Latin America,Laptops,Laptop A,188,1357.11515,255137.6482
03-12-2023,Latin America,Laptops,Laptop B,22,1473.523304,32417.51269
03-12-2023,Latin America,Laptops,Laptop C,64,800.8756636,51256.04247
03-12-2023,Latin America,Tablets,Tablet A,67,426.3517946,28565.57024
03-12-2023,Latin America,Tablets,Tablet B,6,507.9060012,3047.436007
03-12-2023,Latin America,Tablets,Tablet C,60,272.7099628,16362.59777
03-12-2023,Latin America,Tablets,Tablet D,47,401.5237175,18871.61472
03-12-2023,Latin America,Wearables,Smartwatch A,425,163.0170464,69282.24473
03-12-2023,Latin America,Wearables,Smartwatch B,44,61.69375162,2714.525071
03-12-2023,Latin America,Wearables,Fitness Tracker,179,147.6230818,26424.53165
03-12-2023,Middle East & Africa,Smartphones,Model A,16,286.6585585,4586.536936
03-12-2023,Middle East & Africa,Smartphones,Model B,24,110.2345505,2645.629211
03-12-2023,Middle East & Africa,Smartphones,Model C,42,127.4736201,5353.892044
03-12-2023,Middle East & Africa,Smartphones,Model D,26,186.2492728,4842.481093
03-12-2023,Middle East & Africa,Laptops,Laptop A,120,549.7904229,65974.85075
03-12-2023,Middle East & Africa,Laptops,Laptop B,137,825.4003827,113079.8524
03-12-2023,Middle East & Africa,Laptops,Laptop C,182,1154.951526,210201.1777
03-12-2023,Middle East & Africa,Tablets,Tablet A,25,610.2550703,15256.37676
03-12-2023,Middle East & Africa,Tablets,Tablet B,19,493.5356521,9377.17739
03-12-2023,Middle East & Africa,Tablets,Tablet C,7,297.0424834,2079.297384
03-12-2023,Middle East & Africa,Tablets,Tablet D,28,391.0646108,10949.8091
03-12-2023,Middle East & Africa,Wearables,Smartwatch A,412,161.2096904,66418.39245
03-12-2023,Middle East & Africa,Wearables,Smartwatch B,111,52.17485267,5791.408647
03-12-2023,Middle East & Africa,Wearables,Fitness Tracker,215,64.7551125,13922.34919
04-12-2023,North America,Smartphones,Model A,45,173.6536088,7814.412395
04-12-2023,North America,Smartphones,Model B,37,267.6608031,9903.449716
04-12-2023,North America,Smartphones,Model C,29,127.1578356,3687.577234
04-12-2023,North America,Smartphones,Model D,2,243.7629445,487.5258891
04-12-2023,North America,Laptops,Laptop A,112,1079.375651,120890.0729
04-12-2023,North America,Laptops,Laptop B,128,524.5753989,67145.65106
04-12-2023,North America,Laptops,Laptop C,96,1479.149071,141998.3108
04-12-2023,North America,Tablets,Tablet A,39,418.6813153,16328.5713
04-12-2023,North America,Tablets,Tablet B,54,266.6417463,14398.6543
04-12-2023,North America,Tablets,Tablet C,6,278.1700523,1669.020314
04-12-2023,North America,Tablets,Tablet D,84,223.1403837,18743.79223
04-12-2023,North America,Wearables,Smartwatch A,90,71.55367961,6439.831165
04-12-2023,North America,Wearables,Smartwatch B,372,196.112256,72953.75922
04-12-2023,North America,Wearables,Fitness Tracker,29,136.3898681,3955.306175
04-12-2023,Europe,Smartphones,Model A,15,193.4338622,2901.507933
04-12-2023,Europe,Smartphones,Model B,2,203.5509694,407.1019388
04-12-2023,Europe,Smartphones,Model C,35,179.3058606,6275.70512
04-12-2023,Europe,Smartphones,Model D,15,297.1509594,4457.26439
04-12-2023,Europe,Laptops,Laptop A,10,972.9114636,9729.114636
04-12-2023,Europe,Laptops,Laptop B,178,520.4954964,92648.19835
04-12-2023,Europe,Laptops,Laptop C,125,523.0145168,65376.8146
04-12-2023,Europe,Tablets,Tablet A,18,417.609242,7516.966357
04-12-2023,Europe,Tablets,Tablet B,97,605.8342446,58765.92172
04-12-2023,Europe,Tablets,Tablet C,56,709.9455762,39756.95227
04-12-2023,Europe,Tablets,Tablet D,53,790.7995876,41912.37814
04-12-2023,Europe,Wearables,Smartwatch A,406,135.6972405,55093.07963
04-12-2023,Europe,Wearables,Smartwatch B,434,78.84506355,34218.75758
04-12-2023,Europe,Wearables,Fitness Tracker,391,191.7569597,74976.97124
04-12-2023,Asia Pacific,Smartphones,Model A,41,232.1671779,9518.854295
04-12-2023,Asia Pacific,Smartphones,Model B,11,249.3882097,2743.270307
04-12-2023,Asia Pacific,Smartphones,Model C,16,279.1838653,4466.941845
04-12-2023,Asia Pacific,Smartphones,Model D,30,119.5078187,3585.234561
04-12-2023,Asia Pacific,Laptops,Laptop A,150,561.5705236,84235.57855
04-12-2023,Asia Pacific,Laptops,Laptop B,135,944.9948119,127574.2996
04-12-2023,Asia Pacific,Laptops,Laptop C,163,1416.119583,230827.4921
04-12-2023,Asia Pacific,Tablets,Tablet A,49,462.8060367,22677.4958
04-12-2023,Asia Pacific,Tablets,Tablet B,25,235.684128,5892.103199
04-12-2023,Asia Pacific,Tablets,Tablet C,28,276.1288813,7731.608677
04-12-2023,Asia Pacific,Tablets,Tablet D,46,642.3931937,29550.08691
04-12-2023,Asia Pacific,Wearables,Smartwatch A,346,92.77699309,32100.83961
04-12-2023,Asia Pacific,Wearables,Smartwatch B,354,98.85839347,34995.87129
04-12-2023,Asia Pacific,Wearables,Fitness Tracker,96,124.636471,11965.10122
04-12-2023,Latin America,Smartphones,Model A,8,202.5803306,1620.642645
04-12-2023,Latin America,Smartphones,Model B,6,189.3846904,1136.308142
04-12-2023,Latin America,Smartphones,Model C,49,251.2793093,12312.68616
04-12-2023,Latin America,Smartphones,Model D,21,151.1365481,3173.86751
04-12-2023,Latin America,Laptops,Laptop A,67,1455.635839,97527.60124
04-12-2023,Latin America,Laptops,Laptop B,65,974.0026812,63310.17428
04-12-2023,Latin America,Laptops,Laptop C,173,737.0694701,127513.0183
04-12-2023,Latin America,Tablets,Tablet A,9,649.7445219,5847.700697
04-12-2023,Latin America,Tablets,Tablet B,11,522.1918306,5744.110137
04-12-2023,Latin America,Tablets,Tablet C,56,655.4826481,36707.02829
04-12-2023,Latin America,Tablets,Tablet D,74,444.2521982,32874.66267
04-12-2023,Latin America,Wearables,Smartwatch A,263,83.43596964,21943.66002
04-12-2023,Latin America,Wearables,Smartwatch B,480,75.06960671,36033.41122
04-12-2023,Latin America,Wearables,Fitness Tracker,244,194.3168536,47413.31227
04-12-2023,Middle East & Africa,Smartphones,Model A,37,163.5320931,6050.687445
04-12-2023,Middle East & Africa,Smartphones,Model B,12,253.8131308,3045.75757
04-12-2023,Middle East & Africa,Smartphones,Model C,11,216.2788264,2379.06709
04-12-2023,Middle East & Africa,Smartphones,Model D,38,205.3096375,7801.766225
04-12-2023,Middle East & Africa,Laptops,Laptop A,88,1071.736708,94312.83027
04-12-2023,Middle East & Africa,Laptops,Laptop B,134,1294.330655,173440.3078
04-12-2023,Middle East & Africa,Laptops,Laptop C,101,1296.126369,130908.7633
04-12-2023,Middle East & Africa,Tablets,Tablet A,20,242.6533689,4853.067379
04-12-2023,Middle East & Africa,Tablets,Tablet B,40,596.2392705,23849.57082
04-12-2023,Middle East & Africa,Tablets,Tablet C,63,722.2581875,45502.26581
04-12-2023,Middle East & Africa,Tablets,Tablet D,16,367.8851179,5886.161886
04-12-2023,Middle East & Africa,Wearables,Smartwatch A,46,140.2573596,6451.838541
04-12-2023,Middle East & Africa,Wearables,Smartwatch B,171,114.1860469,19525.81402
04-12-2023,Middle East & Africa,Wearables,Fitness Tracker,267,127.1063264,33937.38916
05-12-2023,North America,Smartphones,Model A,22,144.4782052,3178.520514
05-12-2023,North America,Smartphones,Model B,37,190.8225373,7060.433879
05-12-2023,North America,Smartphones,Model C,24,286.5359985,6876.863963
05-12-2023,North America,Smartphones,Model D,23,287.2445305,6606.624201
05-12-2023,North America,Laptops,Laptop A,13,720.8143075,9370.585998
